TractID,Lat,Long,Total_2018Pop,SeriesInt,SeriesComp,parish,pfips,ldhh,FID,x,y
22071012300,29.95067,-90.10556,2167,1070,1005,Orleans,22071,1,765,-10030505.05684276,3497210.50663058
22071012400,29.954737,-90.110001,1749,947,871,Orleans,22071,1,766,-10030999.426701372,3497733.03270674
22071012500,29.933905,-90.135178,1801,1201,1137,Orleans,22071,1,767,-10033802.117521074,3495056.7735948693
22071012600,29.942879,-90.129143,1554,1223,1126,Orleans,22071,1,768,-10033130.304394137,3496209.582622014
22071012700,29.948082,-90.124374,2439,1505,1417,Orleans,22071,1,769,-10032599.421742545,3496878.012843426
22071012800,29.955276,-90.117607,2233,1521,1418,Orleans,22071,1,770,-10031846.122748347,3497802.2847546404
22071012900,29.946953,-90.135307,1441,904,841,Orleans,22071,1,771,-10033816.477735387,3496732.96706665
22071013000,29.952539,-90.128021,1549,965,883,Orleans,22071,1,772,-10033005.403925467,3497450.6321387812
22071013100,29.95541,-90.132454,1421,663,604,Orleans,22071,1,773,-10033498.883228153,3497819.50146304
22071013200,29.95887,-90.124489,2956,1422,1313,Orleans,22071,1,774,-10032612.223483985,3498264.0603276906
22071013301,30.026005,-90.097778,3724,2427,2276,Orleans,22071,1,775,-10029638.768565407,3506892.981940463
22071013302,30.031374,-90.060249,2141,1409,1333,Orleans,22071,1,776,-10025461.059395425,3507583.3164884723
22071013400,29.948849,-90.071388,2859,3972,3309,Orleans,22071,1,777,-10026701.047203371,3496976.5524105644
22071013500,29.955975,-90.064194,1831,1252,1149,Orleans,22071,1,778,-10025900.214786604,3497892.0945558962
22071013600,29.965576,-90.035721,1026,594,548,Orleans,22071,1,779,-10022730.614925247,3499125.726281733
22071013700,29.99398,-90.033051,2749,945,814,Orleans,22071,1,780,-10022433.39188483,3502776.0521031655
22071013800,29.996105,-90.079575,2615,1073,978,Orleans,22071,1,781,-10027612.419874497,3503049.1873961226
22071013900,29.940054,-90.076065,1579,728,661,Orleans,22071,1,782,-10027221.688461812,3495846.669077495
22071014000,29.94467,-90.083099,1893,659,568,Orleans,22071,1,783,-10028004.709760053,3496439.668724633
22071014100,29.92515,-90.070679,2337,999,893,Orleans,22071,1,784,-10026622.121684399,3493932.197716661
22071014200,29.917376,-90.087471,1647,1056,996,Orleans,22071,1,785,-10028491.398573799,3492933.7137608705
22071014300,29.939842,-90.092499,1857,690,601,Orleans,22071,1,786,-10029051.11297351,3495819.4349192684
22071014400,29.913809,-90.114716,1723,978,921,Orleans,22071,1,787,-10031524.298100462,3492475.5983205987
22071014500,29.960629,-90.095009,2516,214,190,Orleans,22071,1,788,-10029330.5248954,3498490.071764338
22071980000,30.001497,-90.093094,10,,,Orleans,22071,1,789,-10029117.348070528,3503742.2703476567
22071980100,30.004488,-89.915703,0,,,Orleans,22071,1,790,-10009370.27227922,3504126.7471036944
22071990000,30.121422,-89.97287,0,,,Orleans,22071,1,791,-10015734.0736094,3519167.0771683897
22073000100,32.520432,-92.123238,4509,1906,1730,Ouachita,22073,8,792,-10255111.94438755,3831820.9692983557
22073000200,32.542294,-92.11554,5925,2480,2304,Ouachita,22073,8,793,-10254255.006947422,3834707.5483434186
22073000401,32.543339,-92.050766,2592,656,622,Ouachita,22073,8,794,-10247044.39825078,3834845.543942822
22073000402,32.529545,-92.074936,3327,707,611,Ouachita,22073,8,795,-10249734.990343252,3833024.131322403
22073000500,32.526989,-92.049423,3139,959,858,Ouachita,22073,8,796,-10246894.896174645,3832686.658004058
22073000600,32.510044,-92.065865,3513,857,750,Ouachita,22073,8,797,-10248725.211242268,3830449.6216509794
22073000700,32.509689,-92.090004,1960,430,375,Ouachita,22073,8,798,-10251412.352430526,3830402.7599524492
22073000900,32.499817,-92.096443,1409,231,204,Ouachita,22073,8,799,-10252129.138631742,3829099.68282793
22073001100,32.476055,-92.090637,3125,636,566,Ouachita,22073,8,800,-10251482.817668198,3825963.749837208
22073001400,32.482494,-92.116898,2325,436,387,Ouachita,22073,8,201,-10254406.178815922,3826813.4396338863
22073001500,32.46315,-92.111069,1411,332,306,Ouachita,22073,8,202,-10253757.297504086,3824260.9902706305
22073001700,32.53117,-92.097313,3349,1492,1363,Ouachita,22073,8,203,-10252225.986588735,3833238.688014028
22073005100,32.601719,-92.138008,1933,748,703,Ouachita,22073,8,204,-10256756.133266566,3842557.363679636
22073005201,32.577057,-92.231705,3482,1355,1259,Ouachita,22073,8,205,-10267186.435595425,3839298.9763463046
22073005203,32.542751,-92.160294,2821,962,884,Ouachita,22073,8,206,-10259236.999438385,3834767.8964605806
22073005204,32.577404,-92.178322,5842,1930,1789,Ouachita,22073,8,207,-10261243.867218407,3839344.8163863225
22073005301,32.525482,-92.218826,6282,1849,1710,Ouachita,22073,8,208,-10265752.751873497,3832487.6905584265
22073005302,32.521999,-92.173058,5210,2119,1948,Ouachita,22073,8,209,-10260657.88141887,3832027.846915523
22073005400,32.522404,-92.146584,1921,543,491,Ouachita,22073,8,210,-10257710.80921961,3832081.3161907564
22073005500,32.508915,-92.142998,2946,897,812,Ouachita,22073,8,211,-10257311.617525626,3830300.588890709
22073005800,32.498203,-92.16774,2101,618,556,Ouachita,22073,8,212,-10260065.884366833,3828886.6528270603
22073005900,32.46476,-92.170052,2711,394,341,Ouachita,22073,8,213,-10260323.255029546,3824473.4095631656
22073010101,32.613895,-91.964645,4576,1329,1215,Ouachita,22073,8,214,-10237457.452384172,3844166.4092052784
22073010102,32.528858,-91.96373,6741,1806,1630,Ouachita,22073,8,215,-10237355.595050097,3832933.42452218
22073010201,32.563278,-92.054932,5819,2093,1937,Ouachita,22073,8,216,-10247508.155249424,3837478.860579165
22073010202,32.636524,-92.017654,7739,2550,2316,Ouachita,22073,8,217,-10243358.387271633,3847157.388945852
22073010301,32.556217,-92.099754,3279,1607,1514,Ouachita,22073,8,218,-10252497.71746576,3836546.256998433
22073010302,32.641495,-92.088539,4700,1129,1036,Ouachita,22073,8,219,-10251249.269376513,3847814.53037159
22073010400,32.506832,-92.344902,9347,2621,2408,Ouachita,22073,8,220,-10279787.46799475,3830025.6290196762
22073010502,32.34502,-92.210365,4597,1028,946,Ouachita,22073,8,221,-10264810.877661895,3808685.5600229097
22073010503,32.394058,-92.339432,2046,331,302,Ouachita,22073,8,222,-10279178.55038011,3815148.7420793846
22073010504,32.455944,-92.234238,8688,2268,2091,Ouachita,22073,8,223,-10267468.407865603,3823310.295542038
22073010603,32.455185,-92.016548,7028,1552,1418,Ouachita,22073,8,224,-10243235.267914815,3823210.1643459946
22073010604,32.344215,-92.070183,1947,617,564,Ouachita,22073,8,225,-10249205.888803512,3808579.4906956623
22073010700,32.475494,-92.101349,3110,597,533,Ouachita,22073,8,226,-10252675.272053575,3825889.7232117387
22073010800,32.512512,-92.103951,1871,615,555,Ouachita,22073,8,227,-10252964.92536862,3830775.414574564
22073010900,32.489529,-92.085526,4609,1419,1278,Ouachita,22073,8,228,-10250913.863750754,3827741.847027737
22073011000,32.435211,-92.114731,5212,1105,1003,Ouachita,22073,8,229,-10254164.949479373,3820575.3943202584
22073011100,32.460152,-92.139725,2933,565,507,Ouachita,22073,8,230,-10256947.268832259,3823865.4519176986
22073980000,32.510738,-92.035454,0,,,Ouachita,22073,8,231,-10245339.874207754,3830541.233505963
22075050100,29.435528,-89.482201,1370,536,500,Plaquemines,22075,1,232,-9961113.050381355,3431196.6400647634
22075050200,29.873468,-89.985855,8191,3609,3347,Plaquemines,22075,1,233,-10017179.55719735,3487295.6814801185
22075050300,29.819565,-90.028946,5299,1090,975,Plaquemines,22075,1,234,-10021976.425375124,3480377.627638678
22075050400,29.47315,-89.854408,3538,1255,1154,Plaquemines,22075,1,235,-10002546.944091048,3436006.370012134
22075050500,29.484186,-89.695366,1557,373,333,Plaquemines,22075,1,236,-9984842.469636304,3437417.589892644
22075050600,29.342628,-89.618477,1060,248,227,Plaquemines,22075,1,237,-9976283.2253087,3419327.5995197436
22075050700,29.34816,-89.49395,1400,463,416,Plaquemines,22075,1,238,-9962420.943078686,3420034.072679422
22075050800,29.183121,-89.400307,958,129,119,Plaquemines,22075,1,239,-9951996.65200233,3398973.9447482578
22075990000,29.332548,-89.320992,0,,,Plaquemines,22075,1,240,-9943167.346590063,3418040.4151190175
22077951900,30.703852,-91.474274,5544,1968,1810,Pointe Coupee,22077,2,241,-10182869.602364384,3594348.117609553
22077952000,30.809637,-91.690926,2597,555,513,Pointe Coupee,22077,2,242,-10206987.192683728,3608051.482942304
22077952100,30.635124,-91.524979,4913,1356,1261,Pointe Coupee,22077,2,243,-10188514.057145057,3585453.1600641077
22077952200,30.646784,-91.412376,3105,1023,970,Pointe Coupee,22077,2,244,-10175979.148523262,3586961.7822472695
22077952300,30.694574,-91.4561,1723,759,715,Pointe Coupee,22077,2,245,-10180846.481938709,3593146.9649832104
22077952400,30.541193,-91.58905,4276,976,905,Pointe Coupee,22077,2,246,-10195646.408239672,3573306.5759651954
22079010100,31.380995,-92.204788,9716,2657,2422,Rapides,22079,6,247,-10264190.04886174,3682328.0746189435
22079010300,31.409939,-92.437988,6033,1138,1021,Rapides,22079,6,248,-10290149.754114734,3686102.7484043967
22079010400,31.382256,-92.520996,2371,901,817,Rapides,22079,6,249,-10299390.1624065,3682492.501167752
22079010500,31.349836,-92.611519,5501,1650,1463,Rapides,22079,6,250,-10309467.13667158,3678265.835787959
22079010600,31.321341,-92.78434,4905,1080,996,Rapides,22079,6,251,-10328705.482389964,3674552.0840584887
22079010700,31.270803,-92.625641,4532,1705,1551,Rapides,22079,6,252,-10311039.190520564,3667968.23230996
22079011000,31.308449,-92.471024,3192,504,423,Rapides,22079,6,253,-10293827.30481258,3672872.239747219
22079011300,31.372189,-92.435097,2223,645,582,Rapides,22079,6,254,-10289827.92946685,3681179.888566773
22079011500,31.34273,-92.394211,7402,3022,2759,Rapides,22079,6,255,-10285276.520766275,3677339.6059488356
22079011600,31.340845,-92.422943,2674,688,611,Rapides,22079,6,256,-10288474.95237575,3677093.917824425
22079011700,31.335894,-92.441544,2517,638,548,Rapides,22079,6,257,-10290545.606223993,3676448.6352166594
22079012000,31.291052,-92.447548,1679,456,374,Rapides,22079,6,258,-10291213.968446717,3670605.752470678
22079012100,31.292603,-92.458214,2980,873,772,Rapides,22079,6,259,-10292401.302135518,3670807.8003091635
22079012200,31.297749,-92.46743,3354,1174,1013,Rapides,22079,6,260,-10293427.222562667,3671478.190453686
22079012301,31.26335,-92.502586,5919,2416,2174,Rapides,22079,6,261,-10297340.770580996,3666997.5892437543
22079012302,31.287416,-92.485344,4315,1671,1518,Rapides,22079,6,262,-10295421.39992074,3670132.105965158
22079012400,31.256567,-92.486336,4348,1608,1446,Rapides,22079,6,263,-10295531.828855606,3666114.270400529
22079012500,31.248383,-92.461456,6212,1978,1771,Rapides,22079,6,264,-10292762.19992467,3665048.590267466
22079012600,31.27803,-92.460289,2318,911,789,Rapides,22079,6,265,-10292632.290078914,3668909.5154469893
22079012700,31.248554,-92.414619,2541,718,615,Rapides,22079,6,266,-10287548.328934386,3665070.856099573
22079012800,31.275963,-92.44104,901,364,302,Rapides,22079,6,267,-10290489.501200635,3668640.290947159
22079012900,31.294411,-92.429283,2757,659,569,Rapides,22079,6,268,-10289180.717947377,3671043.3315798007
22079013000,31.258863,-92.389313,2323,896,797,Rapides,22079,6,269,-10284731.27790037,3666413.260796653
22079013100,31.310186,-92.410454,2581,669,592,Rapides,22079,6,270,-10287084.683255231,3673098.5596959884
22079013200,31.265081,-92.301956,8788,2432,2180,Rapides,22079,6,271,-10275006.741143143,3667223.0195677164
22079013300,31.088989,-92.326042,4916,1224,1107,Rapides,22079,6,272,-10277687.982398389,3644311.4596279515
22079013400,31.162468,-92.55439,3624,1036,959,Rapides,22079,6,273,-10303107.56548205,3653866.7293898365
22079013500,31.007105,-92.554214,5893,1403,1116,Rapides,22079,6,274,-10303087.973251672,3633671.8972632573
22079013600,31.018194,-92.75914,3206,409,346,Rapides,22079,6,275,-10325900.231221974,3635112.206103875
22079013700,31.416544,-92.33313,4622,780,696,Rapides,22079,6,276,-10278477.014949132,3686964.2893894175
22079013800,31.312763,-92.507927,4440,1455,1253,Rapides,22079,6,277,-10297935.327981323,3673434.33394092
22079013900,31.309668,-92.449677,2746,830,722,Rapides,22079,6,278,-10291450.967642615,3673031.0671847626
22079980000,31.325031,-92.545204,17,,,Rapides,22079,6,279,-10302084.984639624,3675032.9381764377
22081960100,32.10268,-93.341774,4403,813,750,Red River,22081,7,280,-10390758.751420822,3776796.5323294685
22081960300,32.012459,-93.32383,4215,719,627,Red River,22081,7,281,-10388761.234478028,3764946.1756333434
22083970100,32.451523,-91.499794,2917,993,905,Richland,22083,8,282,-10185710.475769427,3822727.0662650065
22083970200,32.499317,-91.539673,2270,500,469,Richland,22083,8,283,-10190149.785742773,3829033.6879951614
22083970300,32.503735,-91.674355,3123,702,642,Richland,22083,8,284,-10205142.517401794,3829616.831039957
22083970400,32.450081,-91.872627,3440,670,621,Richland,22083,8,285,-10227214.055480355,3822536.8402403966
22083970500,32.483231,-91.749519,4855,1228,1110,Richland,22083,8,286,-10213509.73560778,3826910.6979573653
22083970600,32.289288,-91.858681,3869,834,780,Richland,22083,8,287,-10225661.593861755,3801344.363729638
22085000100,31.767836,-93.610489,3008,539,485,Sabine,22085,7,288,-10420671.968389338,3732873.9276378094
22085000200,31.657261,-93.759293,3725,816,749,Sabine,22085,7,289,-10437236.75389734,3718404.4156096517
22085000300,31.645119,-93.660622,2470,272,243,Sabine,22085,7,290,-10426252.748421276,3716816.6002220297
22085000400,31.620501,-93.487106,4824,986,889,Sabine,22085,7,291,-10406937.03565679,3713597.928386335
22085000500,31.546553,-93.435448,3435,742,669,Sabine,22085,7,292,-10401186.49340139,3703934.7382753845
22085000600,31.436409,-93.416206,3647,748,691,Sabine,22085,7,293,-10399044.483759547,3689555.799910312
22085000700,31.351948,-93.603859,2979,737,676,Sabine,22085,7,294,-10419933.920165377,3678541.137403546
22087030103,29.875536,-89.888664,4609,1397,1297,St. Bernard,22087,1,295,-10006360.304567661,3487561.168499965
22087030104,29.867155,-89.824242,1705,519,484,St. Bernard,22087,1,296,-9999188.880331777,3486485.2611945807
22087030105,29.861544,-89.295975,265,,,St. Bernard,22087,1,297,-9940382.466888888,3485765.0019672937
22087030203,29.93133,-89.954697,3648,1016,942,St. Bernard,22087,1,298,-10013711.064503213,3494726.0057137907
22087030204,29.955591,-89.898918,4046,1346,1215,St. Bernard,22087,1,299,-10007501.774626255,3497842.7569045117
22087030206,29.944878,-89.939796,2496,802,744,St. Bernard,22087,1,300,-10012052.292770904,3496466.3903272394
22087030207,29.947144,-89.950096,4201,1354,1251,St. Bernard,22087,1,601,-10013198.883526074,3496757.5052532884
22087030208,29.9363,-89.915085,3321,944,863,St. Bernard,22087,1,602,-10009301.476833912,3495364.4275208456
22087030209,29.926046,-89.924049,3645,1183,1113,St. Bernard,22087,1,603,-10010299.344749382,3494047.283976452
22087030300,29.958435,-90.003746,1406,643,593,St. Bernard,22087,1,604,-10019171.174207132,3498208.1684061754
22087030400,29.942371,-89.988609,1724,560,514,St. Bernard,22087,1,605,-10017486.131074995,3496144.321656435
22087030500,29.961403,-89.991798,1649,715,648,St. Bernard,22087,1,606,-10017841.128931137,3498589.523203175
22087030601,29.96018,-89.979218,1649,505,456,St. Bernard,22087,1,607,-10016440.729736956,3498432.3800055203
22087030602,29.949373,-89.982391,2992,987,903,St. Bernard,22087,1,608,-10016793.946481243,3497043.8732297914
22087030603,29.955711,-89.96936,1591,392,320,St. Bernard,22087,1,609,-10015343.342196714,3497858.174900098
22087030700,29.940638,-89.966942,1852,620,552,St. Bernard,22087,1,610,-10015074.171667978,3495921.691775783
22087030800,29.950436,-89.962128,4895,1173,1048,St. Bernard,22087,1,611,-10014538.2796393,3497180.4430806963
22087990000,29.96789,-89.270653,0,,,St. Bernard,22087,1,612,-9937563.634743018,3499423.069780451
22089060100,30.079298,-90.353546,2243,666,621,St. Charles,22089,3,613,-10058110.73208662,3513746.9398667826
22089062100,29.974369,-90.300552,5317,2167,1952,St. Charles,22089,3,614,-10052211.466991521,3500255.6427156753
22089062200,29.949587,-90.343109,2476,919,831,St. Charles,22089,3,615,-10056948.89056121,3497071.366948823
22089062301,29.972733,-90.355789,6101,3006,2805,St. Charles,22089,3,616,-10058360.42170447,3500045.4061791566
22089062302,29.958492,-90.383141,4704,2058,1933,St. Charles,22089,3,617,-10061405.232416647,3498215.4921612768
22089062400,30.016602,-90.344223,1411,423,400,St. Charles,22089,3,618,-10057072.900473954,3505684.0543603743
22089062500,30.004786,-90.416656,2899,996,925,St. Charles,22089,3,619,-10065136.105150584,3504165.0540151624
22089062700,29.979042,-90.458366,4783,1488,1338,St. Charles,22089,3,620,-10069779.241111571,3500856.1723814835
22089062800,29.904774,-90.392044,5289,1594,1450,St. Charles,22089,3,622,-10062396.30984318,3491315.292421682
22089062900,29.922274,-90.35202,2698,906,832,St. Charles,22089,3,623,-10057940.85854367,3493562.7983728303
22089063000,29.944029,-90.296654,1366,469,450,St. Charles,22089,3,624,-10051777.54361641,3496357.3202911387
22089063100,29.880495,-90.324783,8393,3181,2979,St. Charles,22089,3,625,-10054908.849572932,3488197.8205851763
22089063200,29.82896,-90.351242,5044,1402,1309,St. Charles,22089,3,626,-10057854.251979833,3481583.138189914
22091951100,30.910452,-90.710312,3577,918,840,St. Helena,22091,9,628,-10097825.741538974,3621125.0834051888
22091951200,30.732914,-90.710327,6834,1495,1341,St. Helena,22091,9,630,-10097827.411331337,3598111.3032183177
22093040100,30.108454,-90.684608,3787,893,813,St. James,22093,3,632,-10094964.385347622,3517498.225470222
22093040200,30.050838,-90.703491,3273,917,827,St. James,22093,3,634,-10097066.431292273,3510086.2696208293
22093040300,30.056005,-90.733788,3601,930,861,St. James,22093,3,636,-10100439.077904837,3510750.797304844
22093040400,30.079674,-90.808342,2173,541,472,St. James,22093,3,638,-10108738.391221438,3513795.3099496677
22093040500,29.988306,-90.869797,2372,681,634,St. James,22093,3,640,-10115579.53052814,3502046.777385653
22093040600,29.98255,-90.726456,2586,891,820,St. James,22093,3,641,-10099622.88339834,3501307.0058563664
22093040700,29.926144,-90.697189,3565,1362,1294,St. James,22093,3,642,-10096364.895861292,3494059.87159897
22095070100,30.189304,-90.40696,2583,1158,1073,St. John the Baptist,22095,3,643,-10064056.751367852,3527906.3900496005
22095070200,30.084097,-90.467987,7809,2793,2497,St. John the Baptist,22095,3,644,-10070850.245932493,3514364.315445564
22095070300,30.085804,-90.485199,5976,2382,2177,St. John the Baptist,22095,3,645,-10072766.277008027,3514583.9226083276
22095070400,30.092867,-90.496056,4014,1841,1678,St. John the Baptist,22095,3,646,-10073974.87271957,3515492.6245246367
22095070500,30.093485,-90.536118,6099,2071,1841,St. John the Baptist,22095,3,647,-10078434.554159729,3515572.1374223935
22095070600,30.080702,-90.628456,1997,482,440,St. John the Baptist,22095,3,648,-10088713.573300598,3513927.556753081
22095070700,30.073023,-90.579712,4259,1334,1217,St. John the Baptist,22095,3,649,-10083287.416041372,3512939.7269210694
22095070800,30.058367,-90.533951,1738,704,634,St. John the Baptist,22095,3,650,-10078193.32482318,3511054.585588954
22095070900,30.064035,-90.510391,3275,987,887,St. John the Baptist,22095,3,651,-10075570.637620091,3511783.6041436465
22095071000,30.049427,-90.471306,2702,912,843,St. John the Baptist,22095,3,652,-10071219.715322435,3509904.8069884316
22095071100,29.974174,-90.598137,2994,1117,1024,St. John the Baptist,22095,3,653,-10085338.477659237,3500230.5837780545
22097960100,30.777224,-91.895157,2618,341,298,St. Landry,22097,4,654,-10229722.083607929,3603851.1097143553
22097960200,30.718203,-92.090706,3962,1076,999,St. Landry,22097,4,655,-10251490.498713063,3596206.2607897115
22097960300,30.634159,-91.929031,3846,699,631,St. Landry,22097,4,656,-10233492.92003906,3585328.3122591064
22097960400,30.546875,-91.804886,1741,290,260,St. Landry,22097,4,657,-10219673.16185453,3574041.0032985737
22097960500,30.474781,-91.925339,5620,1232,1132,St. Landry,22097,4,658,-10233081.928479051,3564725.6710481173
22097960600,30.586777,-92.091461,5853,2195,1997,St. Landry,22097,4,659,-10251574.544928612,3579199.750783295
22097960700,30.509657,-92.192368,6162,1459,1320,St. Landry,22097,4,660,-10262807.46078609,3569231.1686931886
22097960800,30.509281,-92.354752,3607,1269,1163,St. Landry,22097,4,661,-10280883.964979064,3569182.586070795
22097960900,30.492254,-92.40271,4181,1176,1054,St. Landry,22097,4,662,-10286222.625118528,3566982.7395187067
22097961000,30.499365,-92.427727,2091,606,553,St. Landry,22097,4,663,-10289007.504819704,3567901.416412132
22097961100,30.487808,-92.42543,3237,866,782,St. Landry,22097,4,664,-10288751.803949352,3566408.3906373717
22097961200,30.467422,-92.126038,5367,1836,1654,St. Landry,22097,4,665,-10255423.63896177,3563775.1961057475
22097961300,30.544725,-92.091515,4157,1201,1062,St. Landry,22097,4,666,-10251580.556181116,3573763.0998339606
22097961400,30.541548,-92.074417,4246,1388,1244,St. Landry,22097,4,667,-10249677.21552753,3573352.4602580136
22097961500,30.509802,-92.07943,4635,1638,1471,St. Landry,22097,4,668,-10250235.26013488,3569249.9040631885
22097961600,30.524786,-92.095863,4498,1116,980,St. Landry,22097,4,669,-10252064.573327083,3571186.129099092
22097961700,30.484577,-92.036865,7109,2606,2408,St. Landry,22097,4,670,-10245496.946009263,3565991.0159096303
22097961800,30.376171,-92.089233,6995,1724,1568,St. Landry,22097,4,671,-10251326.525103124,3551995.342109945
22097961900,30.418669,-92.051872,3524,771,707,St. Landry,22097,4,672,-10247167.517607598,3557480.1606084793
22099020100,30.225891,-91.62912,5220,1306,1213,St. Martin,22099,4,673,-10200106.98023576,3532619.197483082
22099020200,30.36767,-91.888802,6750,1816,1670,St. Martin,22099,4,674,-10229014.648243938,3550898.484027921
22099020301,30.311304,-91.915794,4913,1289,1200,St. Martin,22099,4,675,-10232019.38393943,3543628.161300128
22099020302,30.275179,-91.821465,8497,1932,1766,St. Martin,22099,4,676,-10221518.727692392,3538970.806315544
22099020400,30.205008,-91.822426,6286,1766,1624,St. Martin,22099,4,677,-10221625.705723044,3529929.023115747
22099020501,30.229996,-91.926353,5241,1598,1473,St. Martin,22099,4,678,-10233194.806442717,3533148.0759263346
22099020502,30.280958,-91.891609,4128,1055,992,St. Martin,22099,4,679,-10229327.122054596,3539715.7389503065
22099020600,30.117956,-91.89035,6187,1806,1657,St. Martin,22099,4,680,-10229186.970815685,3518721.016233756
22099020800,30.135061,-91.786583,3063,933,826,St. Martin,22099,4,681,-10217635.68121454,3520922.516309734
22099020900,30.074211,-91.8461,1929,507,470,St. Martin,22099,4,682,-10224261.083348084,3513092.546734048
22099021000,29.846552,-91.270561,1538,402,367,St. Martin,22099,4,683,-10160192.374936413,3483840.743921936
22101040100,29.652191,-91.168678,2274,503,444,St. Mary,22101,3,684,-10148850.811255923,3458920.1281669745
22101040200,29.716742,-91.194649,4776,1518,1399,St. Mary,22101,3,685,-10151741.889751315,3467191.3849568223
22101040300,29.690649,-91.187721,2908,747,642,St. Mary,22101,3,686,-10150970.668319099,3463847.312888274
22101040400,29.707621,-91.213402,3738,966,875,St. Mary,22101,3,687,-10153829.464162162,3466022.34120439
22101040500,29.69488,-91.237724,4732,1020,930,St. Mary,22101,3,688,-10156536.976817235,3464389.497736676
22101040600,29.672928,-91.270958,4614,909,821,St. Mary,22101,3,689,-10160236.568774259,3461576.689276122
22101040700,29.697039,-91.30603,3465,615,559,St. Mary,22101,3,690,-10164140.76595536,3464666.173300791
22101040800,29.618177,-91.321983,5095,940,849,St. Mary,22101,3,691,-10165916.645791987,3454563.8712541084
22101040900,29.54974,-91.465988,3191,541,511,St. Mary,22101,3,692,-10181947.20906367,3445803.4273758675
22101041000,29.865181,-91.497833,3668,628,583,St. Mary,22101,3,693,-10185492.178247983,3486231.8629364697
22101041100,29.752663,-91.711441,1701,570,524,St. Mary,22101,3,694,-10209270.912037352,3471796.4333739425
22101041200,29.831993,-91.549545,2252,157,139,St. Mary,22101,3,695,-10191248.731755884,3481972.33891985
22101041300,29.808527,-91.525795,2024,634,600,St. Mary,22101,3,696,-10188604.893849544,3478961.4418337005
22101041400,29.821491,-91.478554,3329,1069,994,St. Mary,22101,3,697,-10183346.049784979,3480624.7512757913
22101041500,29.78784,-91.496399,1763,626,588,St. Mary,22101,3,698,-10185332.546098184,3476307.7011177167
22101041600,29.783728,-91.509392,2204,519,477,St. Mary,22101,3,699,-10186778.920242064,3475780.276658277
22101990000,29.362814,-91.488197,0,,,St. Mary,22101,3,700,-10184419.503634699,3421905.671249177
22103040102,30.492603,-89.846382,9093,2876,2664,St. Tammany,22103,9,701,-10001653.49385794,3567027.825595743
22103040103,30.622412,-90.065834,4510,1462,1346,St. Tammany,22103,9,702,-10026082.778751506,3583808.6326365136
22103040104,30.589266,-89.95504,7182,2018,1919,St. Tammany,22103,9,703,-10013749.247088555,3579521.612568465
22103040201,30.5979,-90.197624,9325,2603,2439,St. Tammany,22103,9,704,-10040753.574443152,3580638.1710775737
22103040202,30.604031,-90.134789,6284,2360,2246,St. Tammany,22103,9,705,-10033758.814239156,3581431.0992476624
22103040303,30.385559,-90.125504,9246,4232,3938,St. Tammany,22103,9,706,-10032725.212767141,3553206.7579384586
22103040304,30.410635,-90.110321,6713,3267,3098,St. Tammany,22103,9,707,-10031035.048938427,3556443.1045564674
22103040305,30.457251,-90.209206,14678,4467,4180,St. Tammany,22103,9,708,-10042042.876785519,3562461.6466130647
22103040400,30.468954,-90.15377,9571,3727,3522,St. Tammany,22103,9,1001,-10035871.769493902,3563973.0604960336
22103040501,30.488012,-90.101234,5098,1117,1032,St. Tammany,22103,9,1002,-10030023.48872559,3566434.7434529373
22103040502,30.505327,-90.060844,4412,1324,1241,St. Tammany,22103,9,1003,-10025527.294492448,3568671.704655951
22103040601,30.433096,-90.131935,2838,1568,1447,St. Tammany,22103,9,1004,-10033441.108412432,3559342.66120046
22103040602,30.462326,-90.10656,2651,1280,1211,St. Tammany,22103,9,1005,-10030616.376333553,3563117.048177535
22103040604,30.445591,-90.064163,10160,3097,2906,St. Tammany,22103,9,1006,-10025896.76388239,3560955.9666021373
22103040605,30.455782,-90.08239,6564,2743,2565,St. Tammany,22103,9,1007,-10027925.78424108,3562271.9416740476
22103040701,30.390581,-89.914261,9197,3054,2828,St. Tammany,22103,9,1008,-10009209.749573497,3553854.8383457605
22103040704,30.370239,-89.787239,5670,1694,1574,St. Tammany,22103,9,1009,-9995069.725213954,3551229.944200882
22103040705,30.329552,-89.750488,6958,2206,2007,St. Tammany,22103,9,1010,-9990978.62260781,3545981.4065966452
22103040706,30.344481,-89.693642,6102,1893,1766,St. Tammany,22103,9,1011,-9984650.554834174,3547906.9628222208
22103040708,30.210527,-89.637917,5546,2669,2525,St. Tammany,22103,9,1012,-9978447.276209721,3530639.932138913
22103040709,30.2946,-89.734352,4229,1686,1578,St. Tammany,22103,9,1013,-9989182.371304369,3541474.4129148046
22103040710,30.275999,-89.733994,5896,2256,2112,St. Tammany,22103,9,1014,-9989142.518926665,3539076.5044168592
22103040801,30.249773,-89.77874,4715,1614,1501,St. Tammany,22103,9,1015,-9994123.620861702,3535696.4071288705
22103040802,30.227367,-89.795174,7163,3360,3189,St. Tammany,22103,9,1016,-9995953.045373399,3532809.359272885
22103040803,30.2206,-89.737778,9795,3389,3115,St. Tammany,22103,9,1017,-9989563.751879828,3531937.550182712
22103040900,30.266163,-89.770691,2838,1007,921,St. Tammany,22103,9,1018,-9993227.610280307,3537808.7010272937
22103041002,30.279789,-89.764511,2899,1187,1098,St. Tammany,22103,9,1019,-9992539.655827204,3539565.0473593078
